iid,title,genres
1461,"Addams Family, The (1991)",Comedy
1121,Ever After: A Cinderella Story (1998),Drama|Romance
21,Snake Eyes (1998),Action|Crime|Mystery|Thriller
2926,Safe Men (1998),Comedy
2578,"Saltmen of Tibet, The (1997)",Documentary
1964,Atlantic City (1980),Crime|Drama|Romance
2348,Autumn Sonata (H�stsonaten ) (1978),Drama
586,Who's Afraid of Virginia Woolf? (1966),Drama
1124,Adventures in Babysitting (1987),Adventure|Comedy
1125,Weird Science (1985),Comedy
1127,Doctor Dolittle (1967),Adventure|Musical
163,"Nutty Professor, The (1963)",Comedy
1128,Charlotte's Web (1973),Animation|Children's
688,Watership Down (1978),Animation|Children's|Drama|Fantasy
1129,"Secret of NIMH, The (1982)",Animation|Children's
362,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi
1131,"American Tail, An (1986)",Animation|Children's|Comedy
1132,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy
694,Legend (1985),Adventure|Fantasy|Romance
1133,Sixteen Candles (1984),Comedy
1564,Pretty in Pink (1986),Comedy|Drama|Romance
1969,St. Elmo's Fire (1985),Drama|Romance
2328,"Clan of the Cave Bear, The (1986)",Drama
364,House (1986),Comedy|Horror
365,House II: The Second Story (1987),Comedy|Horror
1684,"Gods Must Be Crazy, The (1980)",Comedy
2458,"Gods Must Be Crazy II, The (1989)",Comedy
1857,Air Bud: Golden Receiver (1998),Children's|Comedy
1038,"Avengers, The (1998)",Action|Adventure
704,How Stella Got Her Groove Back (1998),Drama|Romance
1522,"Slums of Beverly Hills, The (1998)",Comedy
3351,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama
2286,"Chambermaid on the Titanic, The (1998)",Romance
3172,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror
1565,Henry: Portrait of a Serial Killer (1990),Crime|Horror
387,Rosemary's Baby (1968),Horror|Thriller
716,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy
717,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy
2125,Attack of the Killer Tomatoes! (1980),Comedy|Horror
3071,Surf Nazis Must Die (1987),Drama
718,Your Friends and Neighbors (1998),Drama
1828,Return to Paradise (1998),Drama|Romance
639,Blade (1998),Action|Adventure|Horror
1768,Dance with Me (1998),Drama|Romance
1147,Dead Man on Campus (1998),Comedy
1735,Wrongfully Accused (1998),Action|Comedy
1403,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance
568,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi
193,Beetlejuice (1988),Comedy|Fantasy
407,Rope (1948),Thriller
3173,Family Plot (1976),Comedy|Thriller
739,Frenzy (1972),Thriller
2933,Topaz (1969),Thriller
2935,Torn Curtain (1966),Thriller
1269,Marnie (1964),Thriller
2747,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
747,"Man Who Knew Too Much, The (1956)",Thriller
1869,"Trouble with Harry, The (1955)",Mystery|Thriller
2659,I Confess (1953),Thriller
749,Strangers on a Train (1951),Film-Noir|Thriller
2660,Stage Fright (1950),Mystery|Thriller
1152,54 (1998),Drama
2661,I Married A Strange Person (1997),Animation
2870,Why Do Fools Fall In Love? (1998),Drama
2759,"Merry War, A (1997)",Comedy
3268,See the Sea (Regarde la mer) (1997),Drama
440,Willow (1988),Action|Adventure|Fantasy
4,"Untouchables, The (1987)",Action|Crime|Drama
1527,Dirty Work (1998),Comedy
2738,Knock Off (1998),Action
3387,Modulations (1998),Documentary
2650,"Paradine Case, The (1947)",Drama
346,Lifeboat (1944),Drama|Thriller|War
2118,Shadow of a Doubt (1943),Film-Noir|Thriller
2651,Saboteur (1942),Thriller
2971,Mr. & Mrs. Smith (1941),Comedy
1503,Suspicion (1941),Mystery|Thriller
2742,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller
3242,Young and Innocent (1937),Crime|Thriller
1266,Sabotage (1936),Thriller
3243,Secret Agent (1936),Thriller
1267,"Man Who Knew Too Much, The (1934)",Thriller
3261,Murder! (1930),Mystery|Thriller
3291,"Farmer's Wife, The (1928)",Comedy
3161,"Lodger, The (1926)",Thriller
1312,Rounders (1998),Crime|Drama
715,Cube (1997),Sci-Fi|Thriller
3060,Digging to China (1998),Drama
3212,Let's Talk About Sex (1998),Drama
28,Simon Birch (1998),Drama
2684,Without Limits (1998),Drama
2169,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
1761,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
1977,My Bodyguard (1980),Drama
401,Class (1983),Comedy
273,Broadcast News (1987),Comedy|Drama|Romance
3277,"Allnighter, The (1987)",Comedy|Romance
1467,Working Girl (1988),Comedy|Drama
3251,Stars and Bars (1988),Comedy
2217,Married to the Mob (1988),Comedy
599,Say Anything... (1989),Comedy|Drama|Romance
1526,My Blue Heaven (1990),Comedy
2784,Men Don't Leave (1990),Drama
744,Hero (1992),Comedy|Drama
421,Toys (1992),Action|Comedy|Fantasy
3064,Choices (1981),Drama
1868,Young Doctors in Love (1982),Comedy
3308,Parasite (1982),Horror|Sci-Fi
3297,No Small Affair (1984),Comedy|Romance
423,Blame It on Rio (1984),Comedy|Romance
1986,Wisdom (1986),Action|Crime
2592,One Crazy Summer (1986),Comedy
1874,About Last Night... (1986),Comedy|Drama|Romance
2321,"Seventh Sign, The (1988)",Thriller
757,We're No Angels (1989),Drama
2363,Nothing But Trouble (1991),Adventure|Comedy
2364,"Butcher's Wife, The (1991)",Comedy|Romance
2786,Mortal Thoughts (1991),Mystery|Thriller
6,"Few Good Men, A (1992)",Crime|Drama
2500,Indecent Proposal (1993),Drama
2687,Permanent Midnight (1998),Drama
2174,One True Thing (1998),Drama
768,Rush Hour (1998),Action|Thriller
2268,Six-String Samurai (1998),Action|Adventure|Sci-Fi
1829,"Soldier's Daughter Never Cries, A (1998)",Drama
41,Ronin (1998),Action|Crime|Thriller
2269,Urban Legend (1998),Horror|Thriller
1313,Clay Pigeons (1998),Crime
226,Pecker (1998),Comedy|Drama
2791,"Sheltering Sky, The (1990)",Drama
1369,Bandit Queen (1994),Drama
3019,If.... (1968),Drama
2595,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy
2222,Them! (1954),Sci-Fi|Thriller|War
457,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
458,"Player, The (1992)",Comedy|Drama
1998,Stardust Memories (1980),Comedy|Drama
794,Edward Scissorhands (1990),Drama|Romance
2858,Overnight Delivery (1996),Romance
2000,Shadrach (1998),Drama
1165,Antz (1998),Animation|Children's
1528,"Impostors, The (1998)",Comedy
1887,"Night at the Roxbury, A (1998)",Comedy
1888,What Dreams May Come (1998),Drama|Romance
2878,Strangeland (1998),Thriller
3329,"Battle of the Sexes, The (1959)",Comedy
1075,"Producers, The (1968)",Comedy|Musical
1466,History of the World: Part I (1981),Comedy
187,My Cousin Vinny (1992),Comedy
1859,Nashville (1975),Drama|Musical
2929,Slam (1998),Drama
188,Holy Man (1998),Comedy
2862,One Tough Cop (1998),Action|Drama
1975,"Mighty, The (1998)",Drama
399,2010 (1984),Mystery|Sci-Fi
57,Children of a Lesser God (1986),Drama
732,"Elephant Man, The (1980)",Drama
1866,Beloved (1998),Drama
733,Bride of Chucky (1998),Horror|Thriller
736,Practical Magic (1998),Drama|Romance
2658,"Alarmist, The (1997)",Comedy
1404,Happiness (1998),Comedy
1568,Apt Pupil (1998),Drama|Thriller
97,Pleasantville (1998),Comedy
417,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War
2287,"Cruise, The (1998)",Documentary
572,Life Is Beautiful (La Vita � bella) (1997),Comedy|Drama
201,Orgazmo (1997),Comedy
2126,Tales from the Darkside: The Movie (1990),Horror
745,Vampires (1998),Horror
203,American History X (1998),Drama
1572,Hands on a Hard Body (1996),Documentary
1872,Living Out Loud (1998),Comedy|Romance
3198,Belly (1998),Crime|Drama
1408,Gods and Monsters (1998),Drama
1496,"Siege, The (1998)",Action|Thriller
212,"Waterboy, The (1998)",Comedy
756,Elizabeth (1998),Drama
2506,Velvet Goldmine (1998),Drama
628,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
2288,I'll Be Home For Christmas (1998),Comedy|Romance
1335,Meet Joe Black (1998),Romance
1410,Dancing at Lughnasa (1998),Drama
2459,Runaway Train (1985),Action|Adventure|Drama|Thriller
2460,Desert Bloom (1986),Drama
767,"Stepford Wives, The (1975)",Sci-Fi|Thriller
1990,"Pope of Greenwich Village, The (1984)",Action
1579,Sid and Nancy (1986),Drama
771,Mona Lisa (1986),Comedy|Thriller
2260,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama
1582,"Big Chill, The (1983)",Comedy|Drama
70,Enemy of the State (1998),Action|Thriller
1349,"Rugrats Movie, The (1998)",Animation|Children's|Comedy
225,"Bug's Life, A (1998)",Animation|Children's|Comedy
1584,Celebrity (1998),Comedy
1077,Central Station (Central do Brasil) (1998),Drama
79,Waking Ned Devine (1998),Comedy
1587,"Celebration, The (Festen) (1998)",Drama
2507,Pink Flamingos (1972),Comedy
2508,Glen or Glenda (1953),Drama
793,Godzilla (Gojira) (1954),Action|Sci-Fi
1163,Godzilla (Gojira) (1984),Action|Sci-Fi
1999,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
135,King Kong (1933),Action|Adventure|Horror
2127,King Kong (1976),Action|Adventure|Horror
2492,King Kong Lives (1986),Action|Adventure|Horror
308,Desperately Seeking Susan (1985),Comedy|Romance
1890,"Emerald Forest, The (1985)",Action|Adventure|Drama
1891,Fletch (1985),Comedy
1718,Fletch Lives (1989),Comedy
1892,Red Sonja (1985),Action|Adventure
2004,Gung Ho (1986),Comedy|Drama
1592,"Money Pit, The (1986)",Comedy
2290,"View to a Kill, A (1985)",Action
808,Lifeforce (1985),Horror|Sci-Fi
1818,Police Academy (1984),Comedy
1472,Police Academy 2: Their First Assignment (1985),Comedy
1473,Police Academy 3: Back in Training (1986),Comedy
1474,Police Academy 4: Citizens on Patrol (1987),Comedy
2378,Police Academy 5: Assignment: Miami Beach (1988),Comedy
1475,Police Academy 6: City Under Siege (1989),Comedy
504,Babe: Pig in the City (1998),Children's|Comedy
1898,Home Fries (1998),Comedy|Romance
2509,Jerry Springer: Ringmaster (1998),Drama
1315,Very Bad Things (1998),Comedy|Crime
1832,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance
815,Psycho (1998),Crime|Horror|Thriller
522,Little Voice (1998),Comedy
524,"Simple Plan, A (1998)",Crime|Thriller
311,Jack Frost (1998),Comedy|Drama
525,Star Trek: Insurrection (1998),Action|Sci-Fi
312,"Prince of Egypt, The (1998)",Animation|Musical
526,Rushmore (1998),Comedy
84,Shakespeare in Love (1998),Comedy|Romance
2619,Mass Appeal (1984),Drama
620,Miracle on 34th Street (1947),Drama
1712,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy
3042,Prancer (1989),Children's|Drama
2171,Pale Rider (1985),Western
753,Rambo: First Blood Part II (1985),Action|War
1982,First Blood (1982),Action
1984,Rambo III (1988),Action|War
1687,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
1736,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
437,Cocoon (1985),Comedy|Sci-Fi
1873,Cocoon: The Return (1988),Comedy|Sci-Fi
439,Rocky II (1979),Action|Drama
447,Rocky III (1982),Action|Drama
448,Rocky IV (1985),Action|Drama
1989,Rocky V (1990),Action|Drama
765,Clue (1985),Comedy|Mystery
1154,Young Sherlock Holmes (1985),Action|Adventure|Mystery
2593,Violets Are Blue... (1986),Drama|Romance
1877,Back to School (1986),Comedy
2902,Heartburn (1986),Comedy|Drama
1109,Nothing in Common (1986),Comedy
453,Extremities (1986),Drama|Thriller
774,"Karate Kid, The (1984)",Drama
775,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
1156,"Karate Kid III, The (1989)",Action|Adventure|Drama
1158,Christmas Vacation (1989),Comedy
1087,You've Got Mail (1998),Comedy|Romance
1581,"General, The (1998)",Crime
1993,"Theory of Flight, The (1998)",Comedy|Drama|Romance
72,"Thin Red Line, The (1998)",Action|Drama|War
1160,"Faculty, The (1998)",Horror|Sci-Fi
1350,Mighty Joe Young (1998),Adventure|Children's|Drama
1162,Mighty Joe Young (1949),Adventure|Children's|Drama
233,Patch Adams (1998),Comedy|Drama
1776,Stepmom (1998),Drama
1717,"Civil Action, A (1998)",Drama
1996,Down in the Delta (1998),Drama
2270,Hurlyburly (1998),Drama
1883,Tea with Mussolini (1999),Comedy
1831,Wilde (1997),Drama
2689,Affliction (1997),Drama
2866,Another Day in Paradise (1998),Drama
3125,"Hi-Lo Country, The (1998)",Drama|Western
1590,Hilary and Jackie (1998),Drama
1497,Playing by Heart (1998),Drama|Romance
2180,At First Sight (1999),Drama
2272,In Dreams (1999),Thriller
806,Varsity Blues (1999),Comedy|Drama
1894,Virus (1999),Horror|Sci-Fi
3183,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's
810,Howard the Duck (1986),Adventure|Children's|Sci-Fi
2005,"Gate, The (1987)",Horror
1092,"Boy Who Could Fly, The (1986)",Drama|Fantasy
498,"Fly, The (1958)",Horror|Sci-Fi
500,"Fly, The (1986)",Horror|Sci-Fi
1897,"Fly II, The (1989)",Horror|Sci-Fi
1597,Running Scared (1986),Action|Comedy
2007,Armed and Dangerous (1986),Comedy|Crime
814,"Texas Chainsaw Massacre, The (1974)",Horror
2128,"Texas Chainsaw Massacre 2, The (1986)",Horror
2562,Leatherface: Texas Chainsaw Massacre III (1990),Horror
1779,"Return of the Texas Chainsaw Massacre, The (1994)",Horror
1900,Ruthless People (1986),Comedy
2501,Trick or Treat (1986),Horror
2129,Deadly Friend (1986),Horror
3274,Belizaire the Cajun (1986),Drama
825,"Name of the Rose, The (1986)",Mystery
826,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
1780,Peggy Sue Got Married (1986),Comedy|Romance
1175,Crocodile Dundee (1986),Adventure|Comedy
1176,Crocodile Dundee II (1988),Adventure|Comedy
2013,Tough Guys (1986),Comedy
1905,Soul Man (1986),Comedy
2014,"Color of Money, The (1986)",Drama
2015,52 Pick-Up (1986),Action|Mystery|Thriller
2016,Heartbreak Ridge (1986),Action|War
2602,Firewalker (1986),Adventure
835,Three Amigos! (1986),Comedy|Western
2017,Gloria (1999),Drama|Thriller
2694,My Name Is Joe (1998),Drama|Romance
3190,Still Crazy (1998),Comedy|Romance
2132,"Day of the Beast, The (El D�a de la bestia) (1995)",Comedy|Horror|Thriller
286,She's All That (1999),Comedy|Romance
2367,24-hour Woman (1998),Drama
2322,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy
2276,Peeping Tom (1960),Drama|Horror|Thriller
42,Payback (1999),Action|Thriller
1184,Simply Irresistible (1999),Comedy|Romance
2968,20 Dates (1998),Comedy
2840,"Harmonists, The (1997)",Drama
2695,"Last Days, The (1998)",Documentary
2239,"Fantastic Planet, The (La Plan�te sauvage) (1973)",Animation|Sci-Fi
1354,Blast from the Past (1999),Comedy|Romance
2368,Message in a Bottle (1999),Romance
1911,My Favorite Martian (1999),Comedy|Sci-Fi
2637,God Said 'Ha!' (1998),Comedy
1161,Jawbreaker (1999),Comedy
100,October Sky (1999),Drama
465,Office Space (1999),Comedy|Romance
3400,"Apple, The (Sib) (1998)",Drama
1880,200 Cigarettes (1999),Comedy|Drama
1775,8MM (1999),Thriller
1882,"Other Sister, The (1999)",Comedy|Drama|Romance
235,Breakfast of Champions (1999),Comedy
3174,Eight Days a Week (1997),Comedy
480,"Long Goodbye, The (1973)",Crime
2002,Pet Sematary (1989),Horror
2565,Pet Sematary II (1992),Horror
2888,Children of the Corn II: The Final Sacrifice (1993),Horror
3109,Children of the Corn III (1994),Horror
804,Christine (1983),Horror
2003,Night Shift (1982),Comedy
1091,House on Haunted Hill (1958),Horror
2537,Airport (1970),Drama
2763,Airport 1975 (1974),Drama
2538,Airport '77 (1977),Drama
2938,Rollercoaster (1977),Drama|Thriller
1689,"Towering Inferno, The (1974)",Action|Drama
2714,Alligator (1980),Action|Horror|Sci-Fi
1896,Meteor (1979),Sci-Fi
497,Westworld (1973),Action|Sci-Fi|Thriller|Western
499,Logan's Run (1976),Action|Adventure|Sci-Fi
502,Planet of the Apes (1968),Action|Sci-Fi
516,Beneath the Planet of the Apes (1970),Action|Sci-Fi
2494,Battle for the Planet of the Apes (1973),Action|Sci-Fi
2329,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
518,Escape from the Planet of the Apes (1971),Action|Sci-Fi
2857,Avalanche (1978),Action
2183,Earthquake (1974),Action
3072,"Concorde: Airport '79, The (1979)",Drama
3047,Beyond the Poseidon Adventure (1979),Adventure
259,Analyze This (1999),Comedy
1338,"Corruptor, The (1999)",Action|Crime|Drama|Thriller
582,Cruel Intentions (1999),Drama
536,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
3391,Six Ways to Sunday (1997),Comedy
3127,"School of Flesh, The (L' �cole de la chair) (1998)",Drama
3216,Relax... It's Just Sex (1998),Comedy
634,"Deep End of the Ocean, The (1999)",Drama
1782,"Rage: Carrie 2, The (1999)",Horror
1740,Wing Commander (1999),Action|Sci-Fi
583,"Haunting, The (1963)",Horror|Thriller
1908,Dead Ringers (1988),Drama|Thriller
1511,My Boyfriend's Back (1993),Comedy
328,Village of the Damned (1960),Horror|Sci-Fi|Thriller
329,Children of the Damned (1963),Horror|Sci-Fi|Thriller
284,Baby Geniuses (1999),Comedy
1909,Forces of Nature (1999),Comedy|Romance
1180,"King and I, The (1999)",Animation|Children's
2023,Ravenous (1999),Drama|Horror
1373,True Crime (1999),Crime|Thriller
1185,"King and I, The (1956)",Musical
1186,Doug's 1st Movie (1999),Animation|Children's
1532,EDtv (1999),Comedy
288,"Mod Squad, The (1999)",Action|Crime
2191,"Walk on the Moon, A (1999)",Drama|Romance
82,"Matrix, The (1999)",Action|Sci-Fi|Thriller
270,10 Things I Hate About You (1999),Comedy|Romance
3004,Tango (1998),Drama
560,"Out-of-Towners, The (1999)",Comedy
859,"Dreamlife of Angels, The (La Vie r�v�e des anges) (1998)",Drama
2945,"Love, etc. (1996)",Drama
2718,Metroland (1997),Comedy|Drama
2667,Following (1998),Drama
176,Go (1999),Crime
300,Never Been Kissed (1999),Comedy|Romance
2031,Twin Dragons (Shuang long hui) (1992),Action|Comedy
1045,Cookie's Fortune (1999),Mystery
2349,"Lovers of the Arctic Circle, The (Los Amantes del C�rculo Polar) (1998)",Drama|Romance
2294,"Goodbye, Lover (1999)",Comedy|Crime|Thriller
1533,Life (1999),Comedy
2295,Friends & Lovers (1999),Comedy|Drama|Romance
2721,Hideous Kinky (1998),Drama
3335,Jeanne and the Perfect Guy (Jeanne et le gar�on formidable) (1998),Comedy|Romance
3007,"Monster, The (Il Mostro) (1994)",Comedy
2822,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi
2245,SLC Punk! (1998),Comedy|Drama
2587,Lost & Found (1999),Comedy|Romance
186,Pushing Tin (1999),Comedy
381,Election (1999),Comedy
514,eXistenZ (1999),Action|Sci-Fi|Thriller
3061,Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi
817,Entrapment (1999),Crime|Thriller
818,Idle Hands (1999),Comedy|Horror
2599,Get Real (1998),Drama
2879,Heaven (1998),Thriller
1418,"King of Masks, The (Bian Lian) (1996)",Drama
1607,Three Seasons (1999),Drama
2343,"Winslow Boy, The (1998)",Drama
2275,Mildred Pierce (1945),Drama
832,Night of the Comet (1984),Action|Horror|Sci-Fi
2130,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi
1903,My Science Project (1985),Adventure|Sci-Fi
1317,Dick Tracy (1990),Action|Crime
537,"Mummy, The (1999)",Action|Adventure|Horror|Thriller
2186,"Castle, The (1997)",Comedy
2020,This Is My Father (1998),Drama|Romance
1833,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance
1094,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy
3338,Trippin' (1999),Comedy
2574,After Life (1998),Drama
2021,Black Mask (Hak hap) (1996),Action
1612,Edge of Seventeen (1998),Comedy|Drama|Romance
2772,Endurance (1998),Documentary|Drama
7,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
285,"Love Letter, The (1999)",Comedy|Romance
1618,Besieged (L' Assedio) (1998),Drama
3022,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama
2277,"Mummy, The (1932)",Horror|Romance
2533,"Mummy, The (1959)",Horror
3191,"Mummy's Curse, The (1944)",Horror
3323,"Mummy's Ghost, The (1944)",Horror
3324,"Mummy's Hand, The (1940)",Horror
3318,"Mummy's Tomb, The (1942)",Horror
162,Mommie Dearest (1981),Drama
353,Superman (1978),Action|Adventure|Sci-Fi
316,Superman II (1980),Action|Adventure|Sci-Fi
356,Superman III (1983),Action|Adventure|Sci-Fi
294,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
2134,Dracula (1931),Horror
2135,Dracula (1958),Horror
3252,House of Dracula (1945),Horror
3184,House of Frankenstein (1944),Horror
1283,Frankenstein (1931),Horror
3086,Son of Frankenstein (1939),Horror
3253,"Ghost of Frankenstein, The (1942)",Horror
2856,Frankenstein Meets the Wolf Man (1943),Horror
3141,"Curse of Frankenstein, The (1957)",Horror
3228,Son of Dracula (1943),Horror
1713,"Wolf Man, The (1941)",Horror
2605,Howling II: Your Sister Is a Werewolf (1985),Horror
3200,Tarantula (1955),Horror|Sci-Fi
374,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
3123,"Flying Saucer, The (1950)",Sci-Fi
2656,It Came from Hollywood (1982),Comedy|Documentary
2516,"Thing From Another World, The (1951)",Sci-Fi
2517,It Came from Outer Space (1953),Sci-Fi
883,"War of the Worlds, The (1953)",Action|Sci-Fi|War
3124,It Came from Beneath the Sea (1955),Sci-Fi
1286,Invasion of the Body Snatchers (1956),Horror|Sci-Fi
1918,Earth Vs. the Flying Saucers (1956),Sci-Fi
2644,It Conquered the World (1956),Sci-Fi
2447,"Mole People, The (1956)",Sci-Fi
888,Swamp Thing (1982),Horror|Sci-Fi
2323,Pork Chop Hill (1959),War
1839,"Run Silent, Run Deep (1958)",War
1535,Notting Hill (1999),Comedy|Romance
1327,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
3307,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama
3275,"Loss of Sexual Innocence, The (1999)",Drama
3245,Twice Upon a Yesterday (1998),Comedy|Drama|Romance
566,Instinct (1999),Drama|Thriller
1439,Buena Vista Social Club (1999),Documentary
2916,Desert Blue (1999),Drama
2503,Free Enterprise (1998),Comedy|Romance|Sci-Fi
1632,Limbo (1999),Drama
196,Austin Powers: The Spy Who Shagged Me (1999),Comedy
276,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery
1218,Tarzan (1999),Animation|Children's
1097,"General's Daughter, The (1999)",Drama|Thriller
2052,Get Bruce (1999),Documentary
1100,"Ideal Husband, An (1999)",Comedy
3300,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama
139,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance
573,Trekkies (1997),Documentary
277,Big Daddy (1999),Comedy
2919,"Boys, The (1997)",Drama
1443,"Dinner Game, The (Le D�ner de cons) (1998)",Comedy
1444,My Son the Fanatic (1998),Comedy|Drama|Romance
305,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller
551,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy
287,Wild Wild West (1999),Action|Sci-Fi|Western
1182,Summer of Sam (1999),Drama
2256,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance
159,American Pie (1999),Comedy
1512,Arlington Road (1999),Thriller
2262,"Autumn Tale, An (Conte d'automne) (1998)",Romance
553,Muppets From Space (1999),Children's|Comedy
164,"Blair Witch Project, The (1999)",Horror
3211,My Life So Far (1999),Drama
167,Eyes Wide Shut (1999),Drama
291,Lake Placid (1999),Horror|Thriller
1190,"Wood, The (1999)",Drama
2621,"Velocity of Gary, The (1998)",Comedy|Romance
559,Ghostbusters (1984),Comedy|Horror
81,Ghostbusters II (1989),Comedy|Horror
855,Drop Dead Gorgeous (1999),Comedy
627,"Haunting, The (1999)",Horror|Thriller
296,Inspector Gadget (1999),Action|Adventure|Children's|Comedy
1624,Trick (1999),Romance
297,Deep Blue Sea (1999),Action|Sci-Fi|Thriller
298,Mystery Men (1999),Action|Adventure|Comedy
299,Runaway Bride (1999),Comedy|Romance
871,Twin Falls Idaho (1999),Drama
373,"Killing, The (1956)",Crime|Film-Noir
2767,Killer's Kiss (1955),Film-Noir
113,Spartacus (1960),Drama
2226,Lolita (1962),Drama
1693,Barry Lyndon (1975),Drama
271,"400 Blows, The (Les Quatre cents coups) (1959)",Drama
2720,Jules and Jim (Jules et Jim) (1961),Drama
2623,Vibes (1988),Adventure|Comedy
1096,"Mosquito Coast, The (1986)",Drama
1481,"Golden Child, The (1986)",Action|Adventure|Comedy
1917,Brighton Beach Memoirs (1986),Comedy
3284,Assassination (1987),Action
2469,Crimes of the Heart (1986),Comedy|Drama
886,"Color Purple, The (1985)",Drama
2137,"Kindred, The (1986)",Horror
2823,No Mercy (1986),Action|Thriller
3073,Native Son (1986),Drama
2753,Otello (1986),Drama
2195,"Mission, The (1986)",Drama
190,Little Shop of Horrors (1986),Comedy|Horror|Musical
1921,"Little Shop of Horrors, The (1960)",Comedy|Horror
2625,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure
1629,"Morning After, The (1986)",Drama|Mystery
910,Radio Days (1987),Comedy|Drama
2498,From the Hip (1987),Comedy
1922,Outrageous Fortune (1987),Comedy|Mystery
2626,"Bedroom Window, The (1987)",Thriller
2139,Deadtime Stories (1987),Horror
2627,Light of Day (1987),Drama
2628,Wanted: Dead or Alive (1987),Action
2629,Frances (1982),Drama
2780,Plenty (1985),Drama
1442,Dick (1999),Comedy
304,"Iron Giant, The (1999)",Animation|Children's
206,"Sixth Sense, The (1999)",Thriller
654,"Thomas Crown Affair, The (1999)",Action|Thriller
2352,"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller
2949,"Acid House, The (1998)",Comedy|Drama
208,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama
2058,Illuminata (1998),Comedy
3139,Stiff Upper Lips (1998),Comedy
1377,"Yards, The (1999)",Crime|Mystery
306,Bowfinger (1999),Comedy
1224,Brokedown Palace (1999),Drama
1340,Detroit Rock City (1999),Comedy
2725,Alice and Martin (Alice et Martin) (1998),Drama
1538,Better Than Chocolate (1999),Comedy|Romance
2950,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary
3241,Cobra (1925),Drama
2889,Never Talk to Strangers (1995),Thriller
1933,Heaven Can Wait (1978),Comedy
2146,"Raven, The (1963)",Comedy|Horror
955,"Tingler, The (1959)",Horror
2300,Pit and the Pendulum (1961),Horror
3397,"Tomb of Ligeia, The (1965)",Horror
2584,"Masque of the Red Death, The (1964)",Horror
3120,Tales of Terror (1962),Horror
2953,Haunted Honeymoon (1986),Comedy
960,Cat's Eye (1985),Horror
1115,And Now for Something Completely Different (1971),Comedy
961,Damien: Omen II (1978),Horror
1937,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror
227,Airplane! (1980),Comedy
1318,Airplane II: The Sequel (1982),Comedy
973,"American Werewolf in Paris, An (1997)",Comedy|Horror
1805,European Vacation (1985),Comedy
228,Vacation (1983),Comedy
2385,Funny Farm (1988),Comedy
